"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"629","Aldh6a1",459.946919958183,-1.59383652948044,0.635613399222034,-2.50755652953703,0.0121569134285381,0.12303951458421
"630","Isca2",277.334414832037,-1.88315456244537,0.821912645595317,-2.29118577568713,0.0219526712960824,0.170014752879372
"631","Rps6kl1",12.3693652045609,3.50423652717715,1.70851062293002,2.05104754992249,0.0402623163630089,0.235137831760175
"632","Acyp1",130.41423266538,-3.34468806245838,1.26659794758056,-2.64068646948889,0.00827382479184619,0.100804214581984
"633","Mfsd7c",270.272811773152,2.95961291411131,1.28681972112096,2.29994370270698,0.0214514097209392,0.167770729581876
"634","Tmed8",135.041288105024,-1.45486914390854,0.714979174596501,-2.03484128713203,0.0418668452544574,0.239914534155866
"635","Nrp",37.0324936682873,4.88867403965566,1.93370084840066,2.5281439182793,0.0114667337028849,0.119265109479764
"636","Slirp",419.207179145754,-3.54838118191736,1.22478665890507,-2.89714225421881,0.0037657895698201,0.0644202208930291
"637","BB287469",9.01013403926594,-8.53695117943413,3.27040788463603,-2.6103628295234,0.00904462365626706,0.105875989891046
"638","Galc",68.9270337226184,2.74779418371389,0.933542289464404,2.94340622243302,0.00324622154854769,0.059086720963964
"639","Efcab11",11.3403288159407,-7.41820885773612,3.32731194347115,-2.22949004594899,0.0257813168813971,0.185997260797388
"640","Fbln5",50.9443428650061,7.44151158607125,2.47090830181522,3.01165024238433,0.00259831786074392,0.0522123313056955
"641","Lgmn",954.373252248964,1.90527414822457,0.952963657067104,1.99931459515293,0.0455743259817688,0.251133699038844
"642","Chga",331.509357464456,1.95195842759047,0.995386133563653,1.9610062485019,0.0498782939948621,0.262195943075189
"643","Otub2",2354.3720309649,2.54064227585263,0.871455278777204,2.91540178564019,0.00355230894992996,0.0624700678931091
"644","Ddx24",1269.17480683505,1.28918604424873,0.57161695068892,2.25533207630561,0.0241124926935658,0.179191014489512
"645","Serpina9",209.898988156977,4.61737497639919,1.69557068552491,2.72319816320118,0.00646532644622141,0.087624941430758
"646","Serpina12",10682.6216854737,3.00388531812053,1.07898253158069,2.78399810024717,0.00536933486575329,0.0778674707340583
"647","Serpina3n",109.459293010948,7.75830062437936,2.06401082865332,3.75884686101251,0.00017069827200748,0.00932422981080429
"648","Bdkrb1",5.81200979963241,4.99808935292789,2.34817710243621,2.12849761107985,0.0332958478133796,0.210841059830018
