"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1861","Mad2l1",197.9390003,3.97313882,0.865940108,4.588237436,4.47e-06,0.000188736
"1862","Gadd45a",629.3347282,-2.329717624,0.781945985,-2.979384342,0.002888282,0.023712614
"1863","Rpia",607.5136914,-1.842644122,0.535683318,-3.439801201,0.000582142,0.007297663
"1864","Mat2a",3361.93432,2.553465171,0.619089399,4.124549984,3.71e-05,0.000961107
"1865","Capg",1487.83676,1.89421618,0.584078326,3.243085892,0.001182426,0.012229273
"1866","Hk2",1597.912266,2.716017527,0.85501026,3.176590567,0.001490173,0.014504409
"1867","Cyp26b1",629.8363377,-3.815764725,0.844384561,-4.518989219,6.21e-06,0.000242993
"1868","Sfxn5",202.41563,-4.832826172,0.761031613,-6.350361919,2.15e-10,6.47e-08
"1869","Rab11fip5",230.1161247,-3.39685115,0.698088473,-4.86593216,1.14e-06,6.67e-05
"1870","Gata2",21.8861571,-7.86722731,2.728600108,-2.883246719,0.00393599,0.029566097
"1871","Abtb1",382.5741901,-1.947047265,0.420810835,-4.626894322,3.71e-06,0.000167668
"1872","Mcm2",243.6407872,2.961856883,0.861553964,3.437807736,0.000586444,0.007327688
"1873","Tpra1",766.1561249,-1.659607411,0.493436413,-3.363366319,0.000769981,0.008931201
"1874","Iqsec1",146.7693568,-1.949229064,0.711197782,-2.740769322,0.006129552,0.040746147
"1875","Hdac11",81.89671425,-2.316936707,0.796743198,-2.908009398,0.003637374,0.028049574
"1876","Prickle2",562.2264852,3.077129853,0.617914081,4.979866859,6.36e-07,4.11e-05
"1877","Magi1",319.0545564,-5.138400712,0.846303475,-6.071581726,1.27e-09,2.86e-07
"1878","Kbtbd8",156.8042622,2.0697496,0.582753259,3.551674004,0.000382789,0.005411976
"1879","Mitf",172.0185028,-3.852966707,0.64085593,-6.012219792,1.83e-09,3.91e-07
"1880","Foxp1",433.0036812,-1.412104892,0.501892989,-2.813557716,0.004899659,0.034495125
"1881","0610040F04Rik",13.66506499,9.814199139,3.267116061,3.003933425,0.002665136,0.022261131
"1882","Bhlhe40",2659.097278,1.307482754,0.389623579,3.355758801,0.000791476,0.009111752
"1883","Srgap3",18.41316732,-6.778900802,1.473289633,-4.601200367,4.2e-06,0.00018393
"1884","Thumpd3",736.6110742,1.123803896,0.310552623,3.618722921,0.00029606,0.004459136
"1885","Mtmr14",298.452286,-1.313971705,0.481904758,-2.72662115,0.006398646,0.042134014
"1886","Camk1",113.4361508,-3.186712062,0.756383323,-4.213091388,2.52e-05,0.000714287
"1887","Fancd2",38.42268656,3.411748716,1.163792931,2.931577107,0.003372456,0.026512164
"1888","Tmem40",7451.001035,-1.468616002,0.528854577,-2.776975118,0.005486738,0.037773149
"1889","Cxcl12",411.0767361,-3.694908069,1.069798069,-3.45383692,0.000552671,0.007037289
"1890","Csgalnact2",276.4714181,1.769550007,0.65391952,2.706066957,0.006808532,0.044170672
"1891","Ret",22.24267622,-5.970452138,2.235814124,-2.670370525,0.007576759,0.047665658
"1892","Slc6a13",4.924346662,-7.865774091,2.779608204,-2.829813957,0.004657508,0.033262657
"1893","Mfap5",43.04566201,-8.749852433,2.662334455,-3.286533898,0.001014286,0.010985593
"1894","Spsb2",103.73727,-1.462530367,0.541229938,-2.702234786,0.006887511,0.044474367
"1895","Cdca3",257.8897041,3.001395783,0.794949074,3.775582462,0.000159634,0.002842895
"1896","Lag3",41.64318387,-3.93618274,1.152050151,-3.416676554,0.000633905,0.007726005
"1897","Acrbp",135.8339647,-2.409737372,0.638962898,-3.771325969,0.000162382,0.002868569
"1898","Ncapd2",303.5855706,3.080142021,0.7558725,4.074949178,4.6e-05,0.00112273
"1899","Vwf",107.2738216,-3.902065853,1.102369747,-3.539706948,0.000400572,0.005581491
"1900","Rad51ap1",58.73746715,3.397778162,1.018698352,3.335411465,0.000851733,0.009614014
"1901","Tead4",851.4927267,-2.104662947,0.758720619,-2.77396303,0.005537797,0.037978761
"1902","Foxm1",153.897844,3.953548151,0.97881972,4.039097365,5.37e-05,0.001253281
"1903","Clec2f",50.60651941,5.388566954,1.49808606,3.596967556,0.000321949,0.00478264
"1904","2310001H17Rik",288.272738,-2.810567212,0.899819216,-3.123479875,0.001787261,0.016534506
"1905","Olr1",16.76815447,-4.546100439,1.550687788,-2.931667145,0.003371479,0.026512164
"1906","Bcl2l14",23.42272978,-4.390179982,1.188490014,-3.693914067,0.000220828,0.003565034
"1907","Lrp6",1051.270636,-1.168323379,0.383485997,-3.046586806,0.002314556,0.020086063
"1908","Gprc5a",22.87365653,-6.13402029,1.540224759,-3.982548815,6.82e-05,0.00150069
"1909","Gprc5d",326.7409165,-8.584136131,2.242943759,-3.827174042,0.000129623,0.002421129
"1910","Emp1",3804.413243,-1.822744118,0.529539955,-3.442127643,0.000577158,0.00724849
"1911","Mgp",56.48099015,-5.581408198,2.000627417,-2.789828907,0.00527359,0.036574823
"1912","Pik3c2g",29.50755061,-4.524745664,1.249627751,-3.620874825,0.000293609,0.004431725
"1913","Aebp2",1998.294583,1.30009775,0.295287466,4.402820643,1.07e-05,0.000369037
"1914","St8sia1",34.30533935,-4.255201694,1.058319977,-4.020713762,5.8e-05,0.001334942
"1915","Kras",1106.876466,1.007410618,0.262981394,3.830729625,0.000127764,0.00239172
"1916","Rassf8",17.73252086,-6.151584965,1.501989278,-4.095625085,4.21e-05,0.00105388
"1917","Asun",610.5544192,1.319610796,0.367241842,3.593301868,0.000326514,0.004825185
"1918","Arntl2",244.2092327,2.634112139,0.973631186,2.705451691,0.006821157,0.044215251
"1919","Pthlh",34.16714002,-3.880478925,1.260718605,-3.077989735,0.002084021,0.018621696
"1920","Tmtc1",69.00874236,-5.10089792,1.640867432,-3.108659372,0.001879383,0.017172551
"1921","Bicd1",6.052631593,-8.971064544,1.992019527,-4.503502312,6.68e-06,0.000254914
"1922","Eps8l1",8183.143441,-2.343658072,0.724340023,-3.235577211,0.00121397,0.012431488
"1923","Ppp1r12c",1459.007754,-3.402260541,0.661396851,-5.144053128,2.69e-07,2.2e-05
"1924","Tnni3",30.22061501,-4.54834209,1.213235298,-3.748936499,0.000177586,0.003073558
"1925","Suv420h2",438.7144412,-1.688431381,0.48652166,-3.470413589,0.000519658,0.006786934
"1926","Zfp579",61.88206467,-2.737407684,0.79168518,-3.457697267,0.000544813,0.006971885
"1927","Zfp667",101.3599199,-2.056142368,0.458331918,-4.486142651,7.25e-06,0.00027054
"1928","Clcn4-2",1711.748299,-1.293073855,0.426037233,-3.035119362,0.002404405,0.020632776
"1929","Inafm1",599.5439386,-2.035172113,0.413056949,-4.927098108,8.35e-07,5.15e-05
"1930","Ccdc9",844.3209423,-1.227044692,0.330120847,-3.716956093,0.000201637,0.003322967
"1931","Ppp5c",528.7102868,1.408080085,0.509151014,2.765545089,0.005682775,0.038713904
"1932","Mill1",1000.168739,-3.504341635,0.919216396,-3.812314107,0.000137672,0.002524913
"1933","Mill2",8.981227374,-8.455384193,2.307135935,-3.664883401,0.000247451,0.00385317
"1934","Dmpk",351.3455106,-3.559301415,0.785853026,-4.52922022,5.92e-06,0.000232704
"1935","Clasrp",456.919223,-1.634875859,0.52184384,-3.132883316,0.001730982,0.016221627
"1936","Relb",258.5155041,-2.971725207,0.462588705,-6.424119686,1.33e-10,4.25e-08
"1937","Pvrl2",833.1605646,-1.464627854,0.344778334,-4.248027535,2.16e-05,0.000631332
"1938","Zfp111",130.3702369,2.333742724,0.658077254,3.546305102,0.000390674,0.005478342
"1939","Zfp108",45.35976454,4.20831541,1.311088501,3.209787445,0.001328332,0.013282452
"1940","Smg9",242.16889,-1.271808757,0.431880429,-2.944816831,0.003231459,0.025746135
"1941","Cadm4",33.32676689,-7.340764325,1.55077956,-4.733596259,2.21e-06,0.000115307
"1942","Xrcc1",394.2060129,-1.23266798,0.365522625,-3.372343864,0.000745313,0.008710814
"1943","Phldb3",551.1528944,-1.447134369,0.532007271,-2.720140209,0.006525424,0.042785513
"1944","Grik5",27.74534366,-3.625735333,1.168835853,-3.102005574,0.001922143,0.017428567
"1945","Dedd2",1630.555214,-2.374030592,0.651025155,-3.646603472,0.00026573,0.004088085
"1946","Cyp2b10",2036.885248,2.052184119,0.329137656,6.235032911,4.52e-10,1.2e-07
"1947","Cyp2b19",4718.992294,-4.171429032,1.003503049,-4.156867321,3.23e-05,0.000871472
"1948","Shkbp1",309.8275428,-1.075861926,0.399275568,-2.694534833,0.007048696,0.045224435
"1949","Sertad1",1612.4133,-1.69957806,0.608237444,-2.794267399,0.005201745,0.036190862
"1950","Plekhg2",176.5622143,-3.11541407,0.751224772,-4.147113072,3.37e-05,0.000899939
"1951","Paf1",1145.486867,-2.200781365,0.435919789,-5.048592474,4.45e-07,3.07e-05
"1952","Papl",2317.087471,-2.380359003,0.632763411,-3.761846783,0.000168663,0.002949018
"1953","Lgals7",68623.1813,2.065177538,0.636635069,3.243895345,0.001179071,0.012202785
"1954","Capn12",113.2734289,-2.743727424,0.78139202,-3.511332795,0.000445866,0.00608147
"1955","Rasgrp4",138.6136629,-2.46437216,0.791193595,-3.114752413,0.001840994,0.016922387
"1956","Catsperg1",113.8322259,-4.831224624,0.951053213,-5.079867835,3.78e-07,2.71e-05
"1957","Spint2",5385.45866,-1.336635508,0.486707687,-2.74627984,0.006027533,0.04029454
"1958","Catsperg2",44.0605876,-3.775997356,1.069136868,-3.531818488,0.000412713,0.005704118
"1959","Zfp383",63.02509409,-1.407654069,0.519740023,-2.708381128,0.006761233,0.043993813
"1960","Wdr62",269.1458571,4.1415918,0.742731441,5.5761633,2.46e-08,3.2e-06
"1961","Sbsn",162687.5219,-1.842414045,0.621599682,-2.963988076,0.003036801,0.024578745
"1962","Ffar2",64.68349701,-4.036762731,0.965346518,-4.181672234,2.89e-05,0.000799887
"1963","Mag",4.558299813,-9.047564755,2.860889077,-3.162501065,0.001564202,0.015043939
"1964","Lsr",2243.463222,-1.74717844,0.361282934,-4.836039232,1.32e-06,7.48e-05
"1965","Gm10640",6.213966927,-3.887351352,1.453180794,-2.675063811,0.007471503,0.047319782
"1966","Scgb1b27",67.08138232,-5.820850018,1.274050181,-4.568776102,4.91e-06,0.000204884
"1967","Wtip",312.7741707,-1.97017268,0.401438597,-4.907780908,9.21e-07,5.57e-05
"1968","Rhpn2",19.40255385,-5.246370137,1.115905644,-4.701446008,2.58e-06,0.000128631
"1969","Ankrd27",1229.912575,-1.746247334,0.515508147,-3.387429168,0.000705509,0.008392394
"1970","Dpy19l3",44.34169089,-2.460043497,0.750380329,-3.278395504,0.00104399,0.01118904
"1971","Plekhf1",30.4821036,-4.093022927,1.332987274,-3.070564144,0.002136548,0.018938265
"1972","Zfp788",203.754053,-1.518727679,0.562556198,-2.6996906,0.006940399,0.044724104
"1973","Zfp715",301.9796952,1.247420774,0.385470966,3.236095283,0.001211769,0.012426603
"1974","Zfp719",130.1651217,2.379093725,0.573788409,4.146291014,3.38e-05,0.000901606
"1975","Klk6",15111.25282,1.709497522,0.596217624,2.867237485,0.004140722,0.030625001
"1976","Myh14",1068.515134,-2.096148481,0.578061249,-3.626170209,0.000287656,0.004368559
"1977","Tbc1d17",529.6877934,-2.162433902,0.34329284,-6.299094088,2.99e-10,8.68e-08
"1978","Cpt1c",97.69876486,3.196027889,0.896940058,3.563256944,0.000366282,0.005246398
"1979","Irf3",731.1517264,-1.030658637,0.387574404,-2.659253616,0.007831399,0.048827897
"1980","Trpm4",441.5271562,-1.447605668,0.5407423,-2.677071257,0.007426884,0.047147368
"1981","Ftl1",3231.348762,-2.438631736,0.808657762,-3.015653656,0.00256426,0.021606419
"1982","Ppp1r15a",1738.859462,-2.008359372,0.564751307,-3.556183663,0.000376281,0.005349735
"1983","Plekha4",69.56366502,-4.487143752,1.11075812,-4.039712762,5.35e-05,0.0012519
"1984","Hsd17b14",312.8033498,-4.079012079,0.907266819,-4.495934377,6.93e-06,0.000262201
"1985","Fut1",554.4789588,-2.165860564,0.587133304,-3.68887363,0.000225249,0.003621185
"1986","Sphk2",1541.860991,-1.220973663,0.37893606,-3.222109982,0.001272503,0.012858051
"1987","Mrgprb2",101.7837483,-9.26458833,1.479171731,-6.263362217,3.77e-10,1.03e-07
"1988","Mrgprb3",277.4000738,-5.570390721,1.866384437,-2.98458914,0.002839595,0.02338785
"1989","E2f8",181.7404233,4.615927513,0.694156669,6.649691228,2.94e-11,1.61e-08
"1990","Nav2",123.6422334,-2.571072316,0.836635824,-3.073108085,0.002118417,0.018865312
"1991","Gabrb3",16.22776708,-6.984134237,1.689039458,-4.134973995,3.55e-05,0.000935835
"1992","Mkrn3",12.66532504,-3.472207656,1.193867099,-2.908370337,0.003633178,0.028031282
"1993","Mphosph10",555.3705247,1.368092424,0.41141967,3.325296588,0.000883245,0.009847186
"1994","Apba2",17.19991807,-5.01421164,1.55385685,-3.226945673,0.001251192,0.012717971
"1995","Tjp1",1622.44152,1.295826833,0.370928402,3.493468889,0.000476789,0.006394209
"1996","Igf1r",513.3315889,-1.495937377,0.49930891,-2.996015788,0.002735323,0.022674852
"1997","Klhl25",452.3593987,-1.250973454,0.449111106,-2.785443152,0.005345461,0.036989821
"1998","Isg20",40.30641795,-3.206093671,0.740014654,-4.332473221,1.47e-05,0.000472096
"1999","Ticrr",40.86022182,4.438752265,1.445592053,3.070542797,0.002136701,0.018938265
"2000","Anpep",924.2062959,-1.867722167,0.690609802,-2.704453603,0.006841682,0.044254973
"2001","Arpin",208.0472094,1.438551584,0.4441488,3.238895578,0.001199935,0.012361097
"2002","Prc1",295.3027893,4.259791918,0.843733512,5.048740931,4.45e-07,3.07e-05
"2003","Hdgfrp3",304.5037519,1.718094239,0.431991017,3.977152699,6.97e-05,0.001522609
"2004","Bnc1",361.0355458,2.932328201,1.040288732,2.818763782,0.004820898,0.034096817
"2005","Fah",164.4941755,-1.834640031,0.516813975,-3.549904065,0.000385372,0.005423787
"2006","Zfand6",8439.850083,-2.279456778,0.661637795,-3.44517317,0.000570694,0.007203424
"2007","Rab38",2114.514343,1.013721033,0.303011602,3.345485864,0.000821385,0.009365486
"2008","Prss23",483.7351473,-3.725118743,1.005417437,-3.705046885,0.000211352,0.003448262
"2009","Sytl2",49.69641844,-4.486117522,0.97279677,-4.611567043,4e-06,0.000176498
"2010","Rab30",150.6319271,-1.677374937,0.518548908,-3.234747796,0.001217502,0.012441351
"2011","Ddias",101.6135786,3.963552836,0.698264338,5.676292807,1.38e-08,1.94e-06
"2012","Gab2",138.8758283,-1.532870086,0.554454934,-2.764643242,0.005698508,0.038769532
"2013","Omp",17.45952224,-3.791347542,0.966316231,-3.923506012,8.73e-05,0.001798424
"2014","Acer3",644.4570657,-1.598437796,0.450555348,-3.547705744,0.000388602,0.005459256
"2015","Neu3",491.1375784,1.58913176,0.368708379,4.309996331,1.63e-05,0.00050998
"2016","Pgm2l1",77.75935132,-2.346389248,0.80633341,-2.909949184,0.003614875,0.027932136
"2017","Plekhb1",102.0221411,-9.896243914,2.197360177,-4.503696762,6.68e-06,0.000254914
"2018","Fchsd2",779.5723849,-3.243215386,0.736991103,-4.400616739,1.08e-05,0.000370827
"2019","Atg16l2",73.13556889,-2.568748573,0.793548605,-3.237039995,0.001207765,0.012404402
"2020","Arap1",842.9475808,-2.675129089,0.555112238,-4.819077847,1.44e-06,7.97e-05
"2021","Pde2a",91.37114075,-7.358802008,1.183150539,-6.219666697,4.98e-10,1.28e-07
"2022","Rhog",770.7153239,-1.107984275,0.368982515,-3.002809697,0.002674996,0.022331353
"2023","Rrm1",735.462713,1.651790096,0.474264515,3.482845634,0.000496114,0.006608779
"2024","Trim68",212.1901523,-1.055262775,0.395067711,-2.671093448,0.00756046,0.047627787
"2025","Trim12a",129.4204132,-2.1980476,0.629248626,-3.493130554,0.000477393,0.006396734
"2026","Trim12c",254.3467454,-3.141199613,0.683556864,-4.595374254,4.32e-06,0.000187541
"2027","Hpx",6.085380065,-4.728620144,1.730276019,-2.732870417,0.006278503,0.041502929
"2028","Arfip2",945.4221928,-1.359464565,0.37624926,-3.613201963,0.000302439,0.004534224
"2029","Rnf141",57.96867838,4.703556174,1.417145848,3.31903465,0.000903292,0.010001944
"2030","Tead1",1691.194852,-2.106656413,0.718996052,-2.929997191,0.003389651,0.026606507
"2031","Rassf10",256.6877636,-1.935170407,0.624507264,-3.098715608,0.001943615,0.017602485
"2032","Spon1",45.10818851,-3.798207343,1.298412102,-2.925271058,0.003441563,0.026890383
"2033","Calcb",228.7551746,-3.864809169,0.848694537,-4.553828265,5.27e-06,0.00021475
"2034","Insc",7.91111202,-10.52004574,1.978050456,-5.318390999,1.05e-07,1.05e-05
"2035","1110004F10Rik",1272.822853,1.064075165,0.398806554,2.668148638,0.007627051,0.047903614
"2036","Acsm1",106.8858703,-4.88724685,0.943902633,-5.177702317,2.25e-07,1.91e-05
"2037","Tmem159",1447.940102,-1.760914375,0.431731983,-4.078721162,4.53e-05,0.001111776
"2038","Crym",304.9970147,-6.779044733,1.736978223,-3.902780498,9.51e-05,0.001902993
"2039","Cdr2",936.6903912,-2.706890439,0.653538374,-4.141899769,3.44e-05,0.000915867
"2040","Palb2",42.4833068,2.812917885,1.051155232,2.676025196,0.007450104,0.04727145
"2041","Plk1",79.04761883,6.511342806,1.576918987,4.129154927,3.64e-05,0.000951024
"2042","Tnrc6a",911.6302109,-2.206425708,0.63362343,-3.482235036,0.000497247,0.006616615
"2043","Slc5a11",37.24015561,10.33170385,3.117977626,3.3135914,0.00092106,0.010147506
"2044","Nsmce1",356.3529002,2.428996504,0.823866067,2.948290506,0.003195366,0.025568357
"2045","Gtf3c1",710.7177698,1.534822107,0.410756692,3.736572375,0.000186546,0.003176987
"2046","Lat",89.23547803,-3.014516427,0.9504991,-3.171508976,0.001516492,0.014751242
"2047","Nupr1",3016.638049,-3.164445208,0.61193301,-5.171228154,2.33e-07,1.95e-05
"2048","Ypel3",1730.675727,-1.954941594,0.595999433,-3.280106463,0.001037679,0.011157832
"2049","Kif22",121.9012749,4.655256282,1.26211287,3.688462731,0.000225613,0.003623247
"2050","Zfp629",154.5411489,-2.535757359,0.621547613,-4.079747564,4.51e-05,0.00110965
"2051","Stx4a",1401.327584,-1.347408653,0.253090898,-5.32381315,1.02e-07,1.03e-05
"2052","Prss8",3231.872754,-2.376175168,0.637377981,-3.728047152,0.000192969,0.003234182
"2053","Prss36",101.3412028,-2.363561711,0.636250658,-3.714827921,0.000203342,0.00333885
"2054","Pycard",4445.523324,1.63613937,0.608314231,2.689628627,0.007153157,0.045749844
"2055","Tgfb1i1",60.06820603,-3.335930039,0.777231436,-4.292067823,1.77e-05,0.000539528
"2056","Rgs10",375.6754644,-4.856014648,0.822603056,-5.903229527,3.56e-09,6.85e-07
"2057","Cpxm2",93.30416492,-5.210123303,0.841673022,-6.190198767,6.01e-10,1.49e-07
"2058","Chst15",169.1190386,2.846842586,1.005515897,2.831225837,0.004636997,0.033162403
"2059","Fam53b",551.2926122,1.543363323,0.413901689,3.728816196,0.000192381,0.003227849
"2060","Ctbp2",254.7553694,1.640968123,0.521707052,3.145382295,0.001658699,0.015687722
"2061","Mki67",1121.512514,3.347301283,0.773724168,4.326220403,1.52e-05,0.000480684
"2062","Mgmt",42.97969955,3.598561856,1.272676229,2.827554859,0.004690498,0.033467159
"2063","Mapk1ip1",113.2648996,-2.425780798,0.492242202,-4.928022808,8.31e-07,5.15e-05
"2064","Pwwp2b",205.6627339,-2.199567386,0.438956424,-5.010901459,5.42e-07,3.56e-05
"2065","Inpp5a",424.8651091,-1.494606967,0.559997094,-2.668954863,0.007608767,0.047827872
"2066","Ifitm3",1624.550145,2.613805076,0.85811278,3.045992482,0.002319136,0.020112683
"2067","Sigirr",177.9612643,-5.369363023,0.86449391,-6.210989994,5.27e-10,1.33e-07
"2068","Ano9",12239.10176,-2.884239203,0.746543762,-3.863456302,0.000111794,0.002153083
"2069","Ptdss2",671.9366781,-1.992575861,0.542707304,-3.671547901,0.000241086,0.003788598
"2070","Rassf7",1674.721298,-1.95525954,0.506616753,-3.859445088,0.000113645,0.002180533
"2071","Eps8l2",3114.999164,-2.082385257,0.726629169,-2.865815666,0.004159364,0.030668686
"2072","Dusp8",272.1320519,-2.025311744,0.609231392,-3.324371939,0.000886179,0.009864116
"2073","Krtap5-2",59.4109046,-10.05187577,2.270854301,-4.426473231,9.58e-06,0.000338273
"2074","Krtap5-3",25.0012691,-8.611398312,1.876286994,-4.589595483,4.44e-06,0.000188736
"2075","Krtap5-5",159.7907621,-9.704938548,1.797246665,-5.399892368,6.67e-08,7.37e-06
"2076","Gm4559",33.75203747,-9.253192615,1.821692754,-5.079447449,3.79e-07,2.71e-05
"2077","Krtap5-1",39.74275312,-8.876206085,1.630968837,-5.442290426,5.26e-08,5.99e-06
"2078","Krtap5-4",67.14649952,-13.46755383,2.075662103,-6.488317058,8.68e-11,3.53e-08
"2079","Cd81",1014.036142,3.87102811,0.703564443,5.502023514,3.75e-08,4.58e-06
"2080","Phlda2",80.35573363,1.609319023,0.584050211,2.755446352,0.005861212,0.039543881
"2081","Ano1",1031.239803,1.716970922,0.64489528,2.662402682,0.0077585,0.04847565
"2082","Oraov1",394.424837,-1.045841131,0.339178801,-3.083450759,0.00204615,0.018358012
"2083","Ccnd1",817.6670806,2.45566446,0.752357361,3.263960169,0.001098666,0.011605085
"2084","Tpcn2",286.2293414,2.374599603,0.524036409,4.531363777,5.86e-06,0.000231539
"2085","Camsap3",1390.462229,-1.910773592,0.627722903,-3.043976224,0.002334736,0.020212657
"2086","Shcbp1",93.79799996,3.274805148,0.828814722,3.951190852,7.78e-05,0.00165044
"2087","Arglu1",1325.455066,-1.368829505,0.366539812,-3.734463379,0.000188116,0.003194309
"2088","Col4a1",192.0527702,-7.677234391,1.526499974,-5.029305289,4.92e-07,3.33e-05
"2089","Col4a2",119.8910205,-10.13849457,2.144106385,-4.72854082,2.26e-06,0.000117723
"2090","Tfdp1",1083.425613,1.904271082,0.48116881,3.957594595,7.57e-05,0.001616057
"2091","Upf3a",479.7459391,-1.402284266,0.371880892,-3.770788701,0.000162732,0.002871452
"2092","Dlgap2",11.81550217,-6.202999893,2.160381869,-2.871251597,0.0040885,0.03037604
"2093","Agpat5",3522.107117,-3.02111568,0.751485619,-4.020190946,5.82e-05,0.001335908
"2094","Defb4",11.78700068,-4.876496012,1.333601394,-3.656636859,0.000255546,0.00395916
"2095","Ckap2",265.4703019,5.002676621,0.903807635,5.535112152,3.11e-08,3.86e-06
"2096","Vps36",831.2339031,1.568053523,0.451802528,3.470661239,0.000519179,0.006786934
"2097","A930013F10Rik",236.6975876,-4.855004278,1.031645147,-4.706079696,2.53e-06,0.000126832
"2098","1810011O10Rik",1811.625684,1.567270739,0.457263338,3.427501415,0.000609163,0.007495779
"2099","Plekha2",625.6575164,-1.511679268,0.496136274,-3.046903336,0.002312121,0.02007626
"2100","Kcnu1",10.06335318,-6.708542253,1.782403932,-3.763760914,0.000167377,0.002936548
"2101","Hook3",2543.820789,-1.899861213,0.66100222,-2.874213057,0.004050356,0.030130651
"2102","Rnf170",785.3172842,-1.766717398,0.515756885,-3.425484855,0.000613703,0.007527537
"2103","Zfp703",761.1593142,-1.381624865,0.334690663,-4.128065156,3.66e-05,0.000952952
"2104","Rab11fip1",2808.419975,-2.380776731,0.823800688,-2.88999119,0.003852526,0.029195994
"2105","Smim18",37.43734841,-7.376820298,1.510412872,-4.883976053,1.04e-06,6.17e-05
"2106","Saraf",2232.159482,-1.075152667,0.382785221,-2.808762217,0.004973236,0.03489657
"2107","Cldn23",568.4783688,-3.189339654,0.753481486,-4.232804275,2.31e-05,0.00066425
"2108","Dlc1",202.6072504,-1.919681987,0.684380698,-2.804991422,0.005031792,0.03519964
"2109","Tusc3",145.5101168,2.4727564,0.862895802,2.865648895,0.004161555,0.030668686
"2110","Cyp4v3",112.1859716,-8.590009887,1.323279474,-6.491455549,8.5e-11,3.53e-08
"2111","Irf2",339.6347631,-1.198340295,0.447543498,-2.677595141,0.007415279,0.047095175
"2112","Dctd",54.62836877,3.648098968,1.15847714,3.149047005,0.001638038,0.015568963
"2113","Neil3",64.94590091,3.442019062,1.113428816,3.091368763,0.00199236,0.017959288
"2114","Gpm6a",9.679622229,-6.688942842,2.512263278,-2.662516665,0.007755873,0.04847565
"2115","Hpgd",433.8322102,3.386373028,0.575592452,5.883282546,4.02e-09,7.45e-07
"2116","Galnt7",728.5947998,1.402294881,0.33855536,4.141995803,3.44e-05,0.000915867
"2117","Nek1",284.8737261,1.466156019,0.425100844,3.448960501,0.000562749,0.007136048
"2118","Sh3rf1",163.9327902,2.049353311,0.594759821,3.445682169,0.00056962,0.007199415
"2119","Cpe",4245.571702,-1.888578002,0.659272474,-2.864639546,0.004174842,0.030714763
"2120","Klhl2",378.7124477,1.484986068,0.500569808,2.966591357,0.003011209,0.024408897
"2121","Psd3",201.8272727,-2.230053712,0.675321071,-3.302212545,0.000959254,0.01048561
"2122","Atp6v1b2",4058.808963,1.099987509,0.320245021,3.434830944,0.000592924,0.007390627
"2123","Zfp930",151.3824823,1.501222209,0.520444603,2.884499525,0.003920364,0.029549812
"2124","Sugp2",310.1009646,-1.273562667,0.421955184,-3.018241544,0.002542462,0.021481635
"2125","Homer3",179.2175307,2.06611784,0.714637108,2.891142673,0.003838438,0.029126222
"2126","Ssbp4",187.053921,1.898337181,0.64319248,2.951429377,0.003163069,0.025372235
"2127","Lsm4",1008.382612,2.174437093,0.694336617,3.131675674,0.001738118,0.016248863
"2128","Ifi30",2044.068093,-1.918586232,0.507020875,-3.784037947,0.000154304,0.002767214
"2129","Mast3",889.5352318,-2.32951359,0.660383505,-3.527516319,0.000419478,0.005776842
"2130","Arrdc2",593.8501765,-3.120320762,0.64723907,-4.820970964,1.43e-06,7.93e-05
"2131","Slc5a5",29.68017737,-3.955935573,1.15403899,-3.42790461,0.000608259,0.007490653
"2132","Rpl18a",13754.76497,-1.153722294,0.402430199,-2.866887965,0.004145297,0.030626051
"2133","Use1",1473.003496,-1.494898942,0.543490561,-2.750551804,0.005949498,0.03988718
"2134","Ankle1",51.71922811,3.839738917,1.179822342,3.254506022,0.001135898,0.011875924
"2135","Tmem221",12.86969396,-3.505465323,1.161197017,-3.018837693,0.002537464,0.021481635
"2136","Slc27a1",443.5761106,-1.506418152,0.444923435,-3.385791875,0.000709732,0.008417801
"2137","Tpm4",5740.342551,1.154967852,0.361589045,3.194145031,0.001402456,0.013781555
"2138","Cib3",8.227609339,-3.471272148,1.283748417,-2.704012798,0.006850765,0.044276454
"2139","Ap1m1",298.5613615,1.557477223,0.498778468,3.122583119,0.001792715,0.016567789
"2140","Large",102.1423276,-4.688003898,0.778316512,-6.023261523,1.71e-09,3.7e-07
"2141","Tom1",1665.280246,-1.524940623,0.522938687,-2.916098312,0.003544388,0.027498081
"2142","Hmox1",4328.888396,-2.889885014,0.702513711,-4.113635035,3.89e-05,0.000992682
"2143","Mcm5",327.0686079,3.966159359,0.90418117,4.386465335,1.15e-05,0.000390005
"2144","Arhgap10",589.1630714,-3.405160031,0.724337796,-4.701066337,2.59e-06,0.000128631
"2145","Tmem184c",116.9016996,3.090062577,0.780238721,3.960406598,7.48e-05,0.001603826
"2146","Rbmxl1",523.2088591,1.07460763,0.383629802,2.801157847,0.005091961,0.035571974
"2147","Zfp827",60.55694093,-6.823640298,0.816354302,-8.358675001,6.34e-17,1.95e-13
"2148","Mmaa",350.0311214,-1.00951474,0.373272887,-2.704495222,0.006840825,0.044254973
"2149","Abce1",1630.048013,1.50034605,0.326926687,4.589243118,4.45e-06,0.000188736
"2150","Smarca5",1008.378292,1.455161078,0.310884391,4.680714511,2.86e-06,0.000137732
