"","X1","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"813",1648,"Gja4",62.50307265,-3.872319996,0.82360195,-4.701688717,2.58e-06,0.000128631
"814",1652,"Dcdc2b",290.6552285,-2.575199826,0.649894761,-3.962487437,7.42e-05,0.001592128
"815",1655,"Gpr3",48.7158571,-3.115866708,0.914307533,-3.407897884,0.000654654,0.007903673
"816",1656,"Cd164l2",15.76740255,-3.310167817,1.220155723,-2.712906027,0.006669602,0.043600642
"817",1657,"Cd52",365.3271344,-2.841638128,0.744169829,-3.818534448,0.000134247,0.002479855
"818",1658,"Ubxn11",39.46872866,-3.023903762,0.863084609,-3.503600611,0.000459013,0.006231956
"819",1659,"Cnksr1",549.5925696,-2.055689859,0.51361855,-4.002366854,6.27e-05,0.001404986
"820",1660,"Slc30a2",59.56397179,-2.203868452,0.677786623,-3.251566757,0.001147708,0.011950628
"821",1662,"Paqr7",1038.246454,-4.833725052,1.024352038,-4.718812354,2.37e-06,0.000121868
"822",1663,"Sepn1",66.95347941,-2.98746409,0.772948864,-3.865021647,0.000111079,0.002142006
"823",1664,"Man1c1",58.03474,-7.384405563,1.372878856,-5.378774339,7.5e-08,8e-06
"824",1665,"Rsrp1",6819.255338,-2.520902505,0.711592089,-3.542623007,0.000396169,0.005540232
"825",1667,"Ifnlr1",504.6272375,-2.06367656,0.64461984,-3.201385427,0.001367685,0.013596341
"826",1669,"Fuca1",2321.377693,-2.278862198,0.562840649,-4.048858595,5.15e-05,0.001215072
"827",1671,"Asap3",381.2929266,-5.01723499,0.778590458,-6.443997532,1.16e-10,4.06e-08
"828",1672,"Tcea3",136.3658116,-4.180270605,1.21834006,-3.431119721,0.000601095,0.007444626
"829",1673,"Htr1d",5.627043554,-7.279529917,2.548108124,-2.856837136,0.004278853,0.031328058
"830",1674,"Pink1",1805.186039,-2.909483627,0.744906241,-3.905838706,9.39e-05,0.001893879
"831",1675,"Camk2n1",67.71855932,-3.520844003,0.863894781,-4.075547253,4.59e-05,0.001121675
"832",1677,"Pla2g2e",43.19602285,-5.719554538,1.076966932,-5.310798657,1.09e-07,1.08e-05
"833",1678,"Padi4",139.1611716,-3.83921829,0.894197048,-4.293481285,1.76e-05,0.000537436
"834",1679,"Padi3",565.866633,-7.964024988,1.842991024,-4.321250013,1.55e-05,0.00048862
"835",1680,"Padi1",206.3380369,-4.675009368,0.965031921,-4.844409044,1.27e-06,7.23e-05
"836",1682,"1700012P22Rik",49.7805471,-3.106382538,0.822503749,-3.77673967,0.000158895,0.002833007
"837",1683,"Dhrs3",946.7202031,-2.044492235,0.497563529,-4.109007424,3.97e-05,0.001008569
"838",1684,"Tnfrsf1b",137.1770178,-4.092429777,1.031084549,-3.969053536,7.22e-05,0.001561981
"839",1685,"Gm13242",31.36096213,-3.88557864,1.061798949,-3.65942973,0.000252777,0.003924174
"840",1686,"Zfp600",56.11248461,-4.321571879,0.935667284,-4.618705766,3.86e-06,0.000172517
"841",1687,"Rex2",50.48805727,-4.377420227,0.979999408,-4.466758032,7.94e-06,0.000289908
"842",1690,"Ctnnbip1",7892.881293,-2.045543509,0.6991029,-2.925954833,0.003434008,0.026844999
"843",1691,"Pik3cd",126.0597422,-2.989954296,1.045654101,-2.859410481,0.004244292,0.031121432
"844",1693,"Car6",1417.467409,-5.142428019,0.986690381,-5.211795027,1.87e-07,1.64e-05
"845",1695,"Thap3",168.8720193,-2.268818677,0.676198294,-3.355256432,0.000792914,0.009114662
"846",1696,"Gpr153",49.07323983,-2.821423126,0.891237114,-3.165737919,0.001546901,0.014920931
"847",1697,"Chd5",7.763842955,-4.309820079,1.615402354,-2.667954561,0.007631458,0.047911714
"848",1698,"Smim1",15.52551698,-5.325024813,1.983072925,-2.685239027,0.007247795,0.046297325
"849",1699,"Ccdc27",6.825538336,-7.571922983,2.519269268,-3.005602887,0.002650549,0.022175314
"850",1700,"Rnf223",1018.288015,-2.119381194,0.602483373,-3.51774221,0.000435235,0.005956479
"851",1706,"Sema3d",1269.15393,-2.445075436,0.779326109,-3.137422712,0.001704402,0.016064894
"852",1709,"Reln",20.91406757,-9.434667602,2.773739888,-3.401424785,0.000670356,0.008067891
"853",1710,"Atg9b",6256.301814,-3.133587526,0.907786348,-3.451899813,0.000556654,0.007076279
"854",1711,"Smarcd3",188.5809751,-2.765577787,0.970020066,-2.851052141,0.004357482,0.031754455
"855",1712,"Prkag2os1",11.3122257,-5.482023375,1.651521195,-3.319378154,0.000902182,0.009996849
"856",1713,"Insig1",1155.541763,-2.029351139,0.575483428,-3.526341575,0.000421343,0.005797335
"857",1714,"Shh",5.995807041,-9.067555647,2.315450005,-3.916109451,9e-05,0.001831851
"858",1716,"Drc1",12.33622336,-3.783024793,1.048011536,-3.609716747,0.000306532,0.004582766
"859",1721,"AI839979",16.0308331,-4.09442504,1.436546972,-2.850185284,0.004369377,0.031826043
"860",1722,"Bre",156.8562275,-2.746595288,0.585599802,-4.690225779,2.73e-06,0.000133575
"861",1723,"Plb1",309.2851607,-4.921072922,0.880172639,-5.59103147,2.26e-08,2.97e-06
"862",1727,"Sh3tc1",31.58362899,-2.499265777,0.942081701,-2.652918292,0.007979919,0.04947292
"863",1728,"Ablim2",57.77032517,-6.293838203,1.355778546,-4.642231742,3.45e-06,0.000158598
"864",1730,"Wfs1",164.1058112,-2.031985453,0.580324654,-3.501463258,0.000462711,0.006276612
"865",1731,"Bst1",73.7821662,-3.060410578,0.821451008,-3.725615463,0.000194839,0.003243118
"866",1732,"Cd38",15.94010159,-7.259297326,2.141283236,-3.390162125,0.000698513,0.00834145
"867",1735,"Adgra2",464.8546836,-2.905418009,0.769647051,-3.775000508,0.000160007,0.002844104
"868",1736,"Sod3",643.4479117,-4.923976011,1.266605619,-3.887536843,0.000101267,0.001990239
"869",1737,"Ccdc149",19.07842899,-5.153308739,1.261755357,-4.084237655,4.42e-05,0.001090922
"870",1739,"Pcdh7",924.6780913,-2.67343595,0.808945269,-3.304841568,0.000950301,0.010402547
"871",1740,"Pgm1",276.4827494,-3.088690569,0.478151466,-6.459648852,1.05e-10,3.75e-08
"872",1741,"Tbc1d1",211.9464659,-2.368349232,0.659223408,-3.592635221,0.000327351,0.004832904
"873",1745,"Atp8a1",966.6803729,-2.705632219,0.658981536,-4.105778492,4.03e-05,0.001018589
"874",1748,"Lnx1",1066.902171,-5.459754208,0.78678932,-6.939283578,3.94e-12,2.88e-09
"875",1749,"Kit",41.04890405,-5.602013088,1.613493879,-3.471976659,0.000516641,0.00676919
"876",1762,"Btc",1092.194943,-2.56424876,0.908571808,-2.822285191,0.004768275,0.033880547
"877",1767,"Stbd1",71.42567472,-3.165977567,1.053865133,-3.004158185,0.002663168,0.022256787
"878",1769,"Fras1",24.56041393,-9.581685234,2.39881189,-3.994346232,6.49e-05,0.001442885
"879",1771,"Agpat9",911.7381405,-2.430629293,0.726778382,-3.344388543,0.000824642,0.009381137
"880",1773,"Sparcl1",189.8759549,-8.868102512,2.561767596,-3.461712346,0.000536751,0.006914214
"881",1774,"Ccdc18",55.33039363,-2.90660774,0.702717664,-4.136238336,3.53e-05,0.000932818
"882",1775,"Cplx1",6.197903452,-5.738943545,1.819347832,-3.154396012,0.001608307,0.015371933
"883",1776,"Plcxd1",1695.220987,-2.874128131,0.838020323,-3.429663998,0.000604329,0.007454201
"884",1777,"P2rx2",115.4659866,-2.84083154,0.932201857,-3.047442481,0.002307977,0.02005161
"885",1780,"Ttc28",35.12881831,-5.107687752,1.324215591,-3.857142134,0.00011472,0.002198427
"886",1781,"Cryba4",26.74959552,-6.834802072,1.675386398,-4.079537758,4.51e-05,0.00110965
"887",1782,"Crybb3",10.30613438,-5.601203746,1.479746034,-3.78524667,0.000153556,0.002757015
"888",1783,"2900026A02Rik",603.1632106,-2.680982311,0.442238222,-6.062303474,1.34e-09,2.99e-07
"889",1784,"Cmklr1",35.42908826,-5.93475122,2.222108432,-2.670774808,0.00756764,0.047627787
"890",1785,"Tchp",111.4519144,-3.290617074,0.598727935,-5.496013938,3.88e-08,4.68e-06
"891",1788,"Tesc",520.8056455,-4.745519544,0.914162272,-5.191112879,2.09e-07,1.8e-05
"892",1789,"Tmem116",11.00185374,-4.82586463,1.246232259,-3.872363753,0.000107785,0.002091324
"893",1790,"Adam1a",88.31950704,-2.237818213,0.729346744,-3.06825009,0.002153163,0.019040258
"894",1791,"Ccdc63",49.74983868,-2.636014221,0.886485131,-2.973557174,0.002943696,0.024059537
"895",1795,"Vps37b",682.0460274,-2.17843212,0.587401798,-3.708589469,0.000208417,0.003407618
"896",1796,"Dnah10",46.73461495,-4.409562044,1.262872703,-3.491691629,0.000479972,0.006425688
"897",1797,"Scarb1",132.14649,-3.036981869,0.876885458,-3.463373512,0.000533447,0.00688954
"898",1798,"Tmem132b",7.16481633,-11.61014775,2.622180561,-4.427669063,9.53e-06,0.000338107
"899",1799,"Auts2",249.5843834,-2.591396124,0.605646966,-4.278723858,1.88e-05,0.000565338
"900",1802,"Lat2",302.4478372,-2.302338563,0.842150384,-2.733880561,0.006259274,0.04144713
"901",1803,"Wbscr27",86.08100838,-2.025157091,0.607740494,-3.332272753,0.000861398,0.009673008
"902",1805,"Cldn3",11.19799666,-5.343391249,1.674591253,-3.190862988,0.001418485,0.013912381
"903",1806,"Tmem120a",666.0701844,-2.297077596,0.722928069,-3.177463558,0.001485694,0.014475714
"904",1808,"Sh2b2",23.35875266,-3.310797163,1.132699614,-2.92292601,0.003467589,0.027041174
"905",1809,"Cux1",475.678949,-2.56049511,0.652764282,-3.92254169,8.76e-05,0.001802714
"906",1810,"Ufsp1",206.5216746,-2.54986129,0.512642548,-4.973955637,6.56e-07,4.2e-05
"907",1812,"Agfg2",190.5790645,-2.429268331,0.687239384,-3.534821181,0.000408051,0.005654949
"908",1816,"Gpc2",108.7647034,-2.06007472,0.7435343,-2.770651899,0.00559442,0.038298726
"909",1817,"Gpr146",294.0810449,-5.838243917,0.823756512,-7.087341748,1.37e-12,1.17e-09
"910",1819,"Daglb",171.0467199,-4.842468359,0.777352287,-6.22943862,4.68e-10,1.22e-07
"911",1822,"Flt1",56.80875673,-4.521219137,1.317451928,-3.431790595,0.00059961,0.00744379
"912",1831,"Mdfic",475.1792025,-2.602894163,0.680179278,-3.826776625,0.000129832,0.002421592
"913",1835,"Cadps2",9.504565723,-8.347784245,2.24609643,-3.71657429,0.000201942,0.003322967
"914",1836,"Tmem229a",108.0385177,-5.388945269,1.46427011,-3.680294525,0.000232965,0.003710295
"915",1844,"Svopl",39.02133742,-3.736627835,0.79238554,-4.715668886,2.41e-06,0.000122605
"916",1846,"Hipk2",232.2505235,-2.449106798,0.80074538,-3.058533786,0.00222423,0.019481337
"917",1848,"Zyx",537.460173,-2.282168072,0.484287829,-4.712420874,2.45e-06,0.000124165
"918",1849,"Tpk1",139.9895385,-2.00786382,0.751269163,-2.67262909,0.007525941,0.047560111
"919",1851,"AI854703",7.766143533,-8.084099018,2.351357974,-3.438055416,0.000585908,0.007326946
"920",1852,"Gpnmb",1634.207159,-6.222475681,1.058936163,-5.876157506,4.2e-09,7.68e-07
"921",1853,"Npy",17.36834799,-4.282197452,1.598153041,-2.679466448,0.007373959,0.046947133
"922",1854,"Hoxa2",21.41629525,-2.845904018,0.898704114,-3.166675188,0.001541924,0.014913679
"923",1855,"Hoxa5",160.980586,-2.630626266,0.563685072,-4.666836851,3.06e-06,0.000144645
"924",1856,"Mira",394.6640235,-2.367158746,0.615988566,-3.8428615,0.000121608,0.002306022
"925",1857,"Hoxa7",172.5941242,-3.382617249,0.574827125,-5.884581816,3.99e-09,7.45e-07
"926",1860,"Ccser1",60.84678342,-5.457616619,1.299452558,-4.199935261,2.67e-05,0.000750163
"927",1862,"Gadd45a",629.3347282,-2.329717624,0.781945985,-2.979384342,0.002888282,0.023712614
"928",1867,"Cyp26b1",629.8363377,-3.815764725,0.844384561,-4.518989219,6.21e-06,0.000242993
"929",1868,"Sfxn5",202.41563,-4.832826172,0.761031613,-6.350361919,2.15e-10,6.47e-08
"930",1869,"Rab11fip5",230.1161247,-3.39685115,0.698088473,-4.86593216,1.14e-06,6.67e-05
"931",1870,"Gata2",21.8861571,-7.86722731,2.728600108,-2.883246719,0.00393599,0.029566097
"932",1875,"Hdac11",81.89671425,-2.316936707,0.796743198,-2.908009398,0.003637374,0.028049574
"933",1877,"Magi1",319.0545564,-5.138400712,0.846303475,-6.071581726,1.27e-09,2.86e-07
"934",1879,"Mitf",172.0185028,-3.852966707,0.64085593,-6.012219792,1.83e-09,3.91e-07
"935",1883,"Srgap3",18.41316732,-6.778900802,1.473289633,-4.601200367,4.2e-06,0.00018393
"936",1886,"Camk1",113.4361508,-3.186712062,0.756383323,-4.213091388,2.52e-05,0.000714287
"937",1889,"Cxcl12",411.0767361,-3.694908069,1.069798069,-3.45383692,0.000552671,0.007037289
"938",1891,"Ret",22.24267622,-5.970452138,2.235814124,-2.670370525,0.007576759,0.047665658
"939",1892,"Slc6a13",4.924346662,-7.865774091,2.779608204,-2.829813957,0.004657508,0.033262657
"940",1893,"Mfap5",43.04566201,-8.749852433,2.662334455,-3.286533898,0.001014286,0.010985593
"941",1896,"Lag3",41.64318387,-3.93618274,1.152050151,-3.416676554,0.000633905,0.007726005
"942",1897,"Acrbp",135.8339647,-2.409737372,0.638962898,-3.771325969,0.000162382,0.002868569
"943",1899,"Vwf",107.2738216,-3.902065853,1.102369747,-3.539706948,0.000400572,0.005581491
"944",1901,"Tead4",851.4927267,-2.104662947,0.758720619,-2.77396303,0.005537797,0.037978761
"945",1904,"2310001H17Rik",288.272738,-2.810567212,0.899819216,-3.123479875,0.001787261,0.016534506
"946",1905,"Olr1",16.76815447,-4.546100439,1.550687788,-2.931667145,0.003371479,0.026512164
"947",1906,"Bcl2l14",23.42272978,-4.390179982,1.188490014,-3.693914067,0.000220828,0.003565034
"948",1908,"Gprc5a",22.87365653,-6.13402029,1.540224759,-3.982548815,6.82e-05,0.00150069
"949",1909,"Gprc5d",326.7409165,-8.584136131,2.242943759,-3.827174042,0.000129623,0.002421129
"950",1911,"Mgp",56.48099015,-5.581408198,2.000627417,-2.789828907,0.00527359,0.036574823
"951",1912,"Pik3c2g",29.50755061,-4.524745664,1.249627751,-3.620874825,0.000293609,0.004431725
"952",1914,"St8sia1",34.30533935,-4.255201694,1.058319977,-4.020713762,5.8e-05,0.001334942
"953",1916,"Rassf8",17.73252086,-6.151584965,1.501989278,-4.095625085,4.21e-05,0.00105388
"954",1919,"Pthlh",34.16714002,-3.880478925,1.260718605,-3.077989735,0.002084021,0.018621696
"955",1920,"Tmtc1",69.00874236,-5.10089792,1.640867432,-3.108659372,0.001879383,0.017172551
"956",1921,"Bicd1",6.052631593,-8.971064544,1.992019527,-4.503502312,6.68e-06,0.000254914
"957",1922,"Eps8l1",8183.143441,-2.343658072,0.724340023,-3.235577211,0.00121397,0.012431488
"958",1923,"Ppp1r12c",1459.007754,-3.402260541,0.661396851,-5.144053128,2.69e-07,2.2e-05
"959",1924,"Tnni3",30.22061501,-4.54834209,1.213235298,-3.748936499,0.000177586,0.003073558
"960",1926,"Zfp579",61.88206467,-2.737407684,0.79168518,-3.457697267,0.000544813,0.006971885
"961",1927,"Zfp667",101.3599199,-2.056142368,0.458331918,-4.486142651,7.25e-06,0.00027054
"962",1929,"Inafm1",599.5439386,-2.035172113,0.413056949,-4.927098108,8.35e-07,5.15e-05
"963",1932,"Mill1",1000.168739,-3.504341635,0.919216396,-3.812314107,0.000137672,0.002524913
"964",1933,"Mill2",8.981227374,-8.455384193,2.307135935,-3.664883401,0.000247451,0.00385317
"965",1934,"Dmpk",351.3455106,-3.559301415,0.785853026,-4.52922022,5.92e-06,0.000232704
"966",1936,"Relb",258.5155041,-2.971725207,0.462588705,-6.424119686,1.33e-10,4.25e-08
"967",1941,"Cadm4",33.32676689,-7.340764325,1.55077956,-4.733596259,2.21e-06,0.000115307
"968",1944,"Grik5",27.74534366,-3.625735333,1.168835853,-3.102005574,0.001922143,0.017428567
"969",1945,"Dedd2",1630.555214,-2.374030592,0.651025155,-3.646603472,0.00026573,0.004088085
"970",1947,"Cyp2b19",4718.992294,-4.171429032,1.003503049,-4.156867321,3.23e-05,0.000871472
"971",1950,"Plekhg2",176.5622143,-3.11541407,0.751224772,-4.147113072,3.37e-05,0.000899939
"972",1951,"Paf1",1145.486867,-2.200781365,0.435919789,-5.048592474,4.45e-07,3.07e-05
"973",1952,"Papl",2317.087471,-2.380359003,0.632763411,-3.761846783,0.000168663,0.002949018
"974",1954,"Capn12",113.2734289,-2.743727424,0.78139202,-3.511332795,0.000445866,0.00608147
"975",1955,"Rasgrp4",138.6136629,-2.46437216,0.791193595,-3.114752413,0.001840994,0.016922387
"976",1956,"Catsperg1",113.8322259,-4.831224624,0.951053213,-5.079867835,3.78e-07,2.71e-05
"977",1958,"Catsperg2",44.0605876,-3.775997356,1.069136868,-3.531818488,0.000412713,0.005704118
"978",1962,"Ffar2",64.68349701,-4.036762731,0.965346518,-4.181672234,2.89e-05,0.000799887
"979",1963,"Mag",4.558299813,-9.047564755,2.860889077,-3.162501065,0.001564202,0.015043939
"980",1965,"Gm10640",6.213966927,-3.887351352,1.453180794,-2.675063811,0.007471503,0.047319782
"981",1966,"Scgb1b27",67.08138232,-5.820850018,1.274050181,-4.568776102,4.91e-06,0.000204884
"982",1968,"Rhpn2",19.40255385,-5.246370137,1.115905644,-4.701446008,2.58e-06,0.000128631
"983",1970,"Dpy19l3",44.34169089,-2.460043497,0.750380329,-3.278395504,0.00104399,0.01118904
"984",1971,"Plekhf1",30.4821036,-4.093022927,1.332987274,-3.070564144,0.002136548,0.018938265
"985",1976,"Myh14",1068.515134,-2.096148481,0.578061249,-3.626170209,0.000287656,0.004368559
"986",1977,"Tbc1d17",529.6877934,-2.162433902,0.34329284,-6.299094088,2.99e-10,8.68e-08
"987",1981,"Ftl1",3231.348762,-2.438631736,0.808657762,-3.015653656,0.00256426,0.021606419
"988",1982,"Ppp1r15a",1738.859462,-2.008359372,0.564751307,-3.556183663,0.000376281,0.005349735
"989",1983,"Plekha4",69.56366502,-4.487143752,1.11075812,-4.039712762,5.35e-05,0.0012519
"990",1984,"Hsd17b14",312.8033498,-4.079012079,0.907266819,-4.495934377,6.93e-06,0.000262201
"991",1985,"Fut1",554.4789588,-2.165860564,0.587133304,-3.68887363,0.000225249,0.003621185
"992",1987,"Mrgprb2",101.7837483,-9.26458833,1.479171731,-6.263362217,3.77e-10,1.03e-07
"993",1988,"Mrgprb3",277.4000738,-5.570390721,1.866384437,-2.98458914,0.002839595,0.02338785
"994",1990,"Nav2",123.6422334,-2.571072316,0.836635824,-3.073108085,0.002118417,0.018865312
"995",1991,"Gabrb3",16.22776708,-6.984134237,1.689039458,-4.134973995,3.55e-05,0.000935835
"996",1992,"Mkrn3",12.66532504,-3.472207656,1.193867099,-2.908370337,0.003633178,0.028031282
"997",1994,"Apba2",17.19991807,-5.01421164,1.55385685,-3.226945673,0.001251192,0.012717971
"998",1998,"Isg20",40.30641795,-3.206093671,0.740014654,-4.332473221,1.47e-05,0.000472096
"999",2006,"Zfand6",8439.850083,-2.279456778,0.661637795,-3.44517317,0.000570694,0.007203424
"1000",2008,"Prss23",483.7351473,-3.725118743,1.005417437,-3.705046885,0.000211352,0.003448262
"1001",2009,"Sytl2",49.69641844,-4.486117522,0.97279677,-4.611567043,4e-06,0.000176498
"1002",2013,"Omp",17.45952224,-3.791347542,0.966316231,-3.923506012,8.73e-05,0.001798424
"1003",2016,"Pgm2l1",77.75935132,-2.346389248,0.80633341,-2.909949184,0.003614875,0.027932136
"1004",2017,"Plekhb1",102.0221411,-9.896243914,2.197360177,-4.503696762,6.68e-06,0.000254914
"1005",2018,"Fchsd2",779.5723849,-3.243215386,0.736991103,-4.400616739,1.08e-05,0.000370827
"1006",2019,"Atg16l2",73.13556889,-2.568748573,0.793548605,-3.237039995,0.001207765,0.012404402
"1007",2020,"Arap1",842.9475808,-2.675129089,0.555112238,-4.819077847,1.44e-06,7.97e-05
"1008",2021,"Pde2a",91.37114075,-7.358802008,1.183150539,-6.219666697,4.98e-10,1.28e-07
"1009",2025,"Trim12a",129.4204132,-2.1980476,0.629248626,-3.493130554,0.000477393,0.006396734
"1010",2026,"Trim12c",254.3467454,-3.141199613,0.683556864,-4.595374254,4.32e-06,0.000187541
"1011",2027,"Hpx",6.085380065,-4.728620144,1.730276019,-2.732870417,0.006278503,0.041502929
"1012",2030,"Tead1",1691.194852,-2.106656413,0.718996052,-2.929997191,0.003389651,0.026606507
"1013",2032,"Spon1",45.10818851,-3.798207343,1.298412102,-2.925271058,0.003441563,0.026890383
"1014",2033,"Calcb",228.7551746,-3.864809169,0.848694537,-4.553828265,5.27e-06,0.00021475
"1015",2034,"Insc",7.91111202,-10.52004574,1.978050456,-5.318390999,1.05e-07,1.05e-05
"1016",2036,"Acsm1",106.8858703,-4.88724685,0.943902633,-5.177702317,2.25e-07,1.91e-05
"1017",2038,"Crym",304.9970147,-6.779044733,1.736978223,-3.902780498,9.51e-05,0.001902993
"1018",2039,"Cdr2",936.6903912,-2.706890439,0.653538374,-4.141899769,3.44e-05,0.000915867
"1019",2042,"Tnrc6a",911.6302109,-2.206425708,0.63362343,-3.482235036,0.000497247,0.006616615
"1020",2046,"Lat",89.23547803,-3.014516427,0.9504991,-3.171508976,0.001516492,0.014751242
"1021",2047,"Nupr1",3016.638049,-3.164445208,0.61193301,-5.171228154,2.33e-07,1.95e-05
"1022",2050,"Zfp629",154.5411489,-2.535757359,0.621547613,-4.079747564,4.51e-05,0.00110965
"1023",2052,"Prss8",3231.872754,-2.376175168,0.637377981,-3.728047152,0.000192969,0.003234182
"1024",2053,"Prss36",101.3412028,-2.363561711,0.636250658,-3.714827921,0.000203342,0.00333885
"1025",2055,"Tgfb1i1",60.06820603,-3.335930039,0.777231436,-4.292067823,1.77e-05,0.000539528
"1026",2056,"Rgs10",375.6754644,-4.856014648,0.822603056,-5.903229527,3.56e-09,6.85e-07
"1027",2057,"Cpxm2",93.30416492,-5.210123303,0.841673022,-6.190198767,6.01e-10,1.49e-07
"1028",2063,"Mapk1ip1",113.2648996,-2.425780798,0.492242202,-4.928022808,8.31e-07,5.15e-05
"1029",2064,"Pwwp2b",205.6627339,-2.199567386,0.438956424,-5.010901459,5.42e-07,3.56e-05
"1030",2067,"Sigirr",177.9612643,-5.369363023,0.86449391,-6.210989994,5.27e-10,1.33e-07
"1031",2068,"Ano9",12239.10176,-2.884239203,0.746543762,-3.863456302,0.000111794,0.002153083
"1032",2071,"Eps8l2",3114.999164,-2.082385257,0.726629169,-2.865815666,0.004159364,0.030668686
"1033",2072,"Dusp8",272.1320519,-2.025311744,0.609231392,-3.324371939,0.000886179,0.009864116
"1034",2073,"Krtap5-2",59.4109046,-10.05187577,2.270854301,-4.426473231,9.58e-06,0.000338273
"1035",2074,"Krtap5-3",25.0012691,-8.611398312,1.876286994,-4.589595483,4.44e-06,0.000188736
"1036",2075,"Krtap5-5",159.7907621,-9.704938548,1.797246665,-5.399892368,6.67e-08,7.37e-06
"1037",2076,"Gm4559",33.75203747,-9.253192615,1.821692754,-5.079447449,3.79e-07,2.71e-05
"1038",2077,"Krtap5-1",39.74275312,-8.876206085,1.630968837,-5.442290426,5.26e-08,5.99e-06
"1039",2078,"Krtap5-4",67.14649952,-13.46755383,2.075662103,-6.488317058,8.68e-11,3.53e-08
"1040",2088,"Col4a1",192.0527702,-7.677234391,1.526499974,-5.029305289,4.92e-07,3.33e-05
"1041",2089,"Col4a2",119.8910205,-10.13849457,2.144106385,-4.72854082,2.26e-06,0.000117723
"1042",2092,"Dlgap2",11.81550217,-6.202999893,2.160381869,-2.871251597,0.0040885,0.03037604
"1043",2093,"Agpat5",3522.107117,-3.02111568,0.751485619,-4.020190946,5.82e-05,0.001335908
"1044",2094,"Defb4",11.78700068,-4.876496012,1.333601394,-3.656636859,0.000255546,0.00395916
"1045",2097,"A930013F10Rik",236.6975876,-4.855004278,1.031645147,-4.706079696,2.53e-06,0.000126832
"1046",2100,"Kcnu1",10.06335318,-6.708542253,1.782403932,-3.763760914,0.000167377,0.002936548
"1047",2104,"Rab11fip1",2808.419975,-2.380776731,0.823800688,-2.88999119,0.003852526,0.029195994
"1048",2105,"Smim18",37.43734841,-7.376820298,1.510412872,-4.883976053,1.04e-06,6.17e-05
"1049",2107,"Cldn23",568.4783688,-3.189339654,0.753481486,-4.232804275,2.31e-05,0.00066425
"1050",2110,"Cyp4v3",112.1859716,-8.590009887,1.323279474,-6.491455549,8.5e-11,3.53e-08
"1051",2114,"Gpm6a",9.679622229,-6.688942842,2.512263278,-2.662516665,0.007755873,0.04847565
"1052",2121,"Psd3",201.8272727,-2.230053712,0.675321071,-3.302212545,0.000959254,0.01048561
"1053",2129,"Mast3",889.5352318,-2.32951359,0.660383505,-3.527516319,0.000419478,0.005776842
"1054",2130,"Arrdc2",593.8501765,-3.120320762,0.64723907,-4.820970964,1.43e-06,7.93e-05
"1055",2131,"Slc5a5",29.68017737,-3.955935573,1.15403899,-3.42790461,0.000608259,0.007490653
"1056",2135,"Tmem221",12.86969396,-3.505465323,1.161197017,-3.018837693,0.002537464,0.021481635
"1057",2138,"Cib3",8.227609339,-3.471272148,1.283748417,-2.704012798,0.006850765,0.044276454
"1058",2140,"Large",102.1423276,-4.688003898,0.778316512,-6.023261523,1.71e-09,3.7e-07
"1059",2142,"Hmox1",4328.888396,-2.889885014,0.702513711,-4.113635035,3.89e-05,0.000992682
"1060",2144,"Arhgap10",589.1630714,-3.405160031,0.724337796,-4.701066337,2.59e-06,0.000128631
"1061",2147,"Zfp827",60.55694093,-6.823640298,0.816354302,-8.358675001,6.34e-17,1.95e-13
"1062",2151,"Tbc1d9",710.9495376,-4.049799408,0.839284371,-4.825300632,1.4e-06,7.78e-05
"1063",2152,"Ucp1",10.3496732,-5.137657237,1.602574627,-3.205877062,0.001346515,0.013420616
"1064",2161,"Bbs2",98.93334572,-2.63839746,0.609696389,-4.327395582,1.51e-05,0.000479115
"1065",2170,"Slc7a6",507.8405134,-2.539981597,0.873881978,-2.906549926,0.003654386,0.028096176
"1066",2176,"Zfhx3",19.0208398,-4.822132092,1.700843649,-2.83514131,0.004580542,0.03286571
"1067",2179,"Mtss1l",104.5454047,-2.216999109,0.708234084,-3.130319706,0.001746161,0.016267176
"1068",2180,"Il34",505.9180162,-2.648524084,0.373111767,-7.098473746,1.26e-12,1.14e-09
"1069",2183,"Tmem231",363.5663766,-2.563309161,0.729890869,-3.511907423,0.000444903,0.006077967
"1070",2184,"Wwox",55.15283817,-5.484504293,0.845447568,-6.487101623,8.75e-11,3.53e-08
"1071",2186,"Bco1",91.77316583,-4.158532885,0.81815614,-5.082810824,3.72e-07,2.7e-05
"1072",2189,"Cdh13",109.0451911,-5.792357182,1.255395164,-4.613971241,3.95e-06,0.000174971
"1073",2190,"Hsdl1",437.3595512,-2.145650466,0.480235991,-4.467908497,7.9e-06,0.00028904
"1074",2191,"Crispld2",313.8710572,-7.540603521,1.085883141,-6.944212722,3.81e-12,2.88e-09
"1075",2193,"Fbxo31",541.1051589,-2.887415405,0.837386852,-3.448126035,0.000564491,0.007146339
"1076",2196,"Snai3",18.17529137,-7.136436623,2.075489229,-3.438435874,0.000585085,0.007322616
"1077",2200,"Mir7079",19.72625079,-2.837872105,0.982156342,-2.889430109,0.003859408,0.029221526
"1078",2202,"Spata2l",60.14970576,-2.023838163,0.761410243,-2.65801279,0.007860291,0.048948465
"1079",2207,"Capn9",226.2453866,-2.102238706,0.729497726,-2.881761834,0.003954585,0.029691265
"1080",2209,"Dync2h1",65.59692681,-4.127799364,0.874318394,-4.721162672,2.35e-06,0.000121348
